cust_id,app_id,application_date,age,gender,city_tier,residence_type,income_monthly,employment_type,loan_amount_requested,channel,device_score,bureau_score,bureau_vintage_months,total_tradelines,active_tradelines,total_sanctioned
CUST100246,APP200246,27/08/23,28,F,1,Owned,74481,Self-employed,185000,Online,0.119,676,37,4,3,709810
CUST100247,APP200247,05/07/23,27,F,2,Owned,49504,Salaried,55000,Online,0.119,810,68,4,3,375755
CUST100248,APP200248,14/02/23,23,M,3,Family,32627,Self-employed,160000,Online,0.387,695,27,6,4,295210
CUST100249,APP200249,07/07/23,37,M,1,Owned,38168,Salaried,25000,Partner,0.099,726,101,1,1,33576
CUST100250,APP200250,12/11/24,53,M,1,Owned,17480,Salaried,85000,Online,0.437,,,0,0,0
CUST100251,APP200251,16/03/24,32,F,2,Family,54682,Salaried,10000,Online,0.357,743,99,3,1,310160
CUST100252,APP200252,03/03/23,42,F,2,Owned,28430,Salaried,160000,Partner,0.172,,,1,1,8454
CUST100253,APP200253,08/03/23,42,M,2,Rented,26842,Salaried,115000,Branch,0.435,709,45,3,3,47206
CUST100254,APP200254,22/07/24,50,M,1,Owned,44605,Salaried,25000,Partner,0.52,765,55,3,3,160946
CUST100255,APP200255,13/01/24,28,M,2,Owned,18775,Salaried,200000,Online,0.377,675,47,5,3,101975
CUST100256,APP200256,25/09/24,47,M,2,Owned,50251,Salaried,190000,Partner,0.149,697,54,4,3,465269
CUST100257,APP200257,23/02/23,47,M,2,Owned,21299,Salaried,40000,Online,0.19,900,36,6,5,139984
CUST100258,APP200258,13/08/24,54,M,1,Owned,29076,Salaried,135000,Online,0.263,705,53,6,4,250108
CUST100259,APP200259,18/02/24,41,F,2,Owned,45119,Salaried,10000,Online,0.157,684,34,3,3,254743
CUST100260,APP200260,17/08/24,50,M,1,Rented,50474,Salaried,200000,Online,0.384,878,80,6,4,368985
CUST100261,APP200261,08/04/23,53,F,2,Owned,20475,Salaried,35000,Online,0.362,702,60,6,4,146000
CUST100262,APP200262,10/04/23,48,F,3,Owned,27757,Salaried,200000,Online,0.289,703,7,3,1,55664
CUST100263,APP200263,27/05/24,53,F,2,Owned,62935,Salaried,110000,Online,0.319,789,90,5,4,289305
CUST100264,APP200264,05/01/24,25,M,1,Rented,29298,Salaried,35000,Online,0.145,720,16,1,1,22156
CUST100265,APP200265,03/03/24,39,F,1,Rented,42811,Salaried,45000,Referral,0.276,666,111,4,3,299933
CUST100266,APP200266,09/05/23,24,F,3,Owned,29026,Self-employed,175000,Online,0.48,711,39,4,4,135113
CUST100267,APP200267,25/07/23,55,F,2,Family,48990,Self-employed,190000,Online,0.615,644,19,2,2,76231
CUST100268,APP200268,14/02/24,37,M,2,Rented,6000,Salaried,120000,Online,0.319,720,12,4,2,36640
CUST100269,APP200269,08/11/24,48,F,1,Owned,34229,Salaried,180000,Online,0.486,658,38,7,5,216820
CUST100270,APP200270,16/04/24,50,F,2,Owned,28260,Salaried,90000,Online,0.246,693,23,4,3,182328
CUST100271,APP200271,25/11/23,49,F,2,Owned,47118,Salaried,130000,Partner,0.042,746,112,4,2,221483
CUST100272,APP200272,14/06/23,26,F,3,Family,39400,Salaried,195000,Partner,0.441,867,34,4,3,119994
CUST100273,APP200273,22/12/24,55,M,2,Family,33402,Self-employed,75000,Referral,0.519,680,28,4,3,125358
CUST100274,APP200274,23/02/24,57,M,2,Rented,95112,Salaried,110000,Online,0.247,687,66,3,2,223694
CUST100275,APP200275,09/08/24,44,M,2,Rented,42892,Salaried,125000,Online,0.14,664,22,4,2,240494
CUST100276,APP200276,20/07/24,49,M,1,Owned,102909,Salaried,125000,Branch,0.134,,,0,0,0
CUST100277,APP200277,19/06/24,51,F,3,Family,15189,Salaried,125000,Online,0.182,715,83,4,3,110594
CUST100278,APP200278,06/06/23,55,M,2,Rented,15415,Salaried,190000,Partner,0.166,,,0,0,0
CUST100279,APP200279,07/07/24,53,M,3,Owned,11953,Salaried,125000,Online,0.787,662,108,3,2,53430
CUST100280,APP200280,31/08/23,41,M,2,Rented,65474,Salaried,35000,Online,0.145,,,0,0,0
CUST100281,APP200281,06/11/23,52,M,1,Owned,36899,Salaried,200000,Branch,0.046,698,64,4,2,124537
CUST100282,APP200282,05/06/24,43,M,2,Owned,87209,Salaried,120000,Online,0.233,,,0,0,0
CUST100283,APP200283,19/05/24,53,F,1,Rented,17185,Self-employed,95000,Partner,0.122,780,67,7,6,199118
CUST100284,APP200284,18/10/23,23,M,1,Rented,45025,Salaried,110000,Online,0.291,,,0,0,0
CUST100285,APP200285,07/12/23,38,M,1,Rented,37622,Self-employed,115000,Online,0.575,727,86,6,2,209701
CUST100286,APP200286,29/11/24,45,M,2,Rented,54880,Salaried,100000,Referral,0.254,721,95,3,3,206898
CUST100287,APP200287,07/02/24,51,M,2,Owned,24067,Salaried,100000,Online,0.565,744,58,9,7,231630
CUST100288,APP200288,17/12/23,23,M,1,Owned,6000,Self-employed,35000,Online,0.367,689,34,1,0,5000
CUST100289,APP200289,04/04/23,44,F,2,Rented,73864,Salaried,170000,Online,0.384,671,50,3,3,198513
CUST100290,APP200290,12/07/23,52,M,1,Owned,68647,Salaried,55000,Online,0.626,656,54,6,3,519254
CUST100291,APP200291,24/06/23,42,M,3,Owned,9249,Salaried,40000,Online,0.165,712,16,6,4,70670
CUST100292,APP200292,19/02/23,43,M,2,Rented,42295,Salaried,190000,Partner,0.118,742,92,6,5,352620
CUST100293,APP200293,20/09/23,22,F,2,Family,140556,Salaried,55000,Online,0.441,693,102,1,1,110229
CUST100294,APP200294,17/01/23,47,M,1,Owned,32010,Salaried,125000,Online,0.529,686,113,4,2,213472
CUST100295,APP200295,01/04/24,22,F,2,Owned,33133,Salaried,155000,Partner,0.4,720,49,6,5,388286
CUST100296,APP200296,06/03/24,46,M,2,Family,21428,Salaried,185000,Online,0.258,737,40,3,2,101816
CUST100297,APP200297,28/06/23,37,F,3,Owned,79098,Salaried,130000,Branch,0.679,,,0,0,0
CUST100298,APP200298,02/04/24,53,M,1,Rented,8344,Salaried,50000,Branch,0.117,,,1,1,6626
CUST100299,APP200299,21/06/23,29,M,1,Owned,27830,Salaried,165000,Referral,0.045,731,79,2,2,45350
CUST100300,APP200300,06/01/23,49,M,2,Family,62233,Salaried,35000,Online,0.123,732,71,4,4,222732
CUST100301,APP200301,25/02/23,46,M,1,Owned,66722,Salaried,180000,Online,0.277,723,46,4,2,333033
CUST100302,APP200302,03/07/24,55,F,1,Family,99781,Salaried,100000,Online,0.378,689,28,3,3,842490
CUST100303,APP200303,05/05/24,45,F,3,Owned,17125,Salaried,75000,Online,0.298,724,29,3,1,97396
CUST100304,APP200304,15/02/23,44,M,1,Rented,92583,Salaried,80000,Branch,0.28,684,90,2,2,241009
CUST100305,APP200305,27/06/23,33,F,3,Rented,42729,Salaried,175000,Online,0.655,707,88,3,1,145961
CUST100306,APP200306,22/02/23,27,F,1,Rented,47479,Salaried,105000,Online,0.285,664,48,3,1,180214
CUST100307,APP200307,04/12/24,56,F,2,Owned,45074,Salaried,175000,Online,0.322,,,0,0,0
CUST100308,APP200308,25/01/23,40,M,2,Owned,32119,Salaried,200000,Partner,0.328,732,98,12,11,435922
CUST100309,APP200309,29/10/24,21,M,2,Owned,22987,Self-employed,170000,Partner,0.21,730,59,3,1,72002
CUST100310,APP200310,14/09/23,28,M,3,Owned,20023,Salaried,195000,Branch,0.032,669,17,6,3,188093
CUST100311,APP200311,25/02/23,36,F,1,Rented,49978,Salaried,5000,Online,0.358,897,42,6,4,468915
CUST100312,APP200312,04/02/24,34,M,3,Owned,13784,Salaried,45000,Partner,0.517,745,31,7,5,207035
CUST100313,APP200313,04/07/23,32,M,2,Rented,44062,Salaried,150000,Online,0.499,663,27,3,3,224858
CUST100314,APP200314,05/08/23,43,M,1,Rented,44389,Salaried,105000,Branch,0.284,666,71,7,6,364268
CUST100315,APP200315,03/06/24,35,M,3,Owned,43839,Salaried,90000,Online,0.156,801,96,1,0,161288
CUST100316,APP200316,13/01/24,48,F,1,Owned,43141,Self-employed,110000,Online,0.502,718,40,1,1,82727
CUST100317,APP200317,16/06/23,54,F,3,Owned,57348,Salaried,130000,Online,0.063,659,8,2,2,214772
CUST100318,APP200318,23/02/24,22,M,1,Owned,34713,Salaried,60000,Partner,0.084,761,38,8,3,369881
CUST100319,APP200319,13/04/23,52,F,3,Rented,6000,Salaried,155000,Online,0.555,738,32,6,5,43248
CUST100320,APP200320,15/07/24,43,M,2,Rented,28399,Salaried,185000,Online,0.376,684,62,3,3,133039
CUST100321,APP200321,27/12/24,42,M,1,Family,20652,Salaried,180000,Branch,0.254,,,0,0,0
CUST100322,APP200322,16/11/24,45,M,2,Owned,105338,Salaried,10000,Online,0.432,714,51,5,5,655865
CUST100323,APP200323,19/03/24,42,M,1,Rented,102901,Self-employed,185000,Referral,0.503,761,81,3,2,469016
CUST100324,APP200324,23/03/24,42,M,1,Rented,82648,Salaried,200000,Online,0.12,671,17,8,3,587010
CUST100325,APP200325,03/01/24,26,F,1,Owned,16608,Salaried,80000,Partner,0.408,753,85,7,6,215216
CUST100326,APP200326,08/07/23,35,M,1,Family,23620,Salaried,115000,Partner,0.219,678,106,7,6,210379
CUST100327,APP200327,01/09/24,57,F,1,Family,65401,Self-employed,175000,Online,0.552,704,39,1,1,18271
CUST100328,APP200328,03/01/24,53,M,2,Owned,24187,Salaried,30000,Online,0.172,,,1,1,44321
CUST100329,APP200329,19/09/24,28,M,2,Owned,49345,Self-employed,180000,Partner,0.446,,,0,0,0
CUST100330,APP200330,13/11/23,25,M,2,Rented,15635,Salaried,110000,Online,0.128,679,105,4,3,50452
CUST100331,APP200331,28/05/23,24,M,1,Owned,38655,Salaried,55000,Branch,0.457,741,96,6,4,226738
CUST100332,APP200332,15/03/23,26,M,2,Rented,16826,Salaried,170000,Online,0.53,842,39,1,1,25802
CUST100333,APP200333,17/03/23,52,M,2,Owned,36926,Self-employed,105000,Online,0.791,774,32,1,1,65583
CUST100334,APP200334,26/05/24,50,M,1,Owned,42482,Salaried,65000,Online,0.189,709,87,4,3,163941
CUST100335,APP200335,01/12/23,55,M,3,Owned,48476,Salaried,90000,Partner,0.658,627,23,4,2,235802
CUST100336,APP200336,03/10/23,36,M,2,Owned,54827,Salaried,150000,Partner,0.134,718,24,2,2,62445
CUST100337,APP200337,26/11/23,33,F,2,Family,55464,Salaried,120000,Online,0.313,746,45,3,3,128344
CUST100338,APP200338,16/11/23,50,F,1,Rented,15269,Salaried,5000,Online,0.312,747,46,5,4,69781
CUST100339,APP200339,29/12/23,39,M,1,Rented,126723,Self-employed,185000,Online,0.145,746,31,1,1,218019
CUST100340,APP200340,01/11/24,37,F,3,Owned,34928,Salaried,140000,Partner,0.159,776,58,3,1,139496
CUST100341,APP200341,20/07/24,39,F,3,Owned,26275,Salaried,20000,Partner,0.044,655,18,3,1,56222
CUST100342,APP200342,12/02/23,48,F,1,Rented,16160,Salaried,20000,Online,0.511,649,43,7,5,142864
CUST100343,APP200343,07/06/24,46,M,1,Rented,54604,Salaried,70000,Referral,0.549,678,85,3,2,50644
CUST100344,APP200344,22/05/24,57,M,2,Family,15553,Self-employed,55000,Branch,0.144,742,11,3,3,30568
CUST100345,APP200345,16/05/24,46,F,2,Owned,14111,Self-employed,115000,Online,0.148,692,106,4,4,98446
CUST100346,APP200346,18/03/23,43,M,3,Owned,11501,Self-employed,60000,Partner,0.247,713,114,5,3,53669
CUST100347,APP200347,17/02/23,29,F,1,Family,13675,Salaried,20000,Online,0.215,784,112,4,4,74473
CUST100348,APP200348,09/11/23,32,F,1,Owned,90739,Salaried,5000,Online,0.416,680,118,7,4,934939
CUST100349,APP200349,19/07/24,21,M,1,Owned,7869,Salaried,200000,Partner,0.287,695,65,5,4,32659
CUST100350,APP200350,21/09/23,21,M,1,Owned,12777,Salaried,50000,Online,0.407,,,0,0,0
CUST100351,APP200351,13/09/24,54,M,1,Rented,16450,Self-employed,35000,Online,0.339,790,40,4,3,29902
CUST100352,APP200352,31/10/24,52,M,3,Rented,39465,Salaried,10000,Partner,0.609,666,85,4,1,197247
CUST100353,APP200353,26/03/23,45,M,2,Owned,35921,Salaried,115000,Online,0.396,764,71,2,2,92588
CUST100354,APP200354,13/07/23,21,M,3,Family,80309,Salaried,170000,Online,0.359,784,59,3,3,242178
CUST100355,APP200355,29/05/23,36,M,1,Rented,49429,Salaried,60000,Online,0.327,662,61,3,2,141467
CUST100356,APP200356,28/05/23,25,M,1,Owned,60894,Salaried,60000,Online,0.62,677,28,2,2,61756
CUST100357,APP200357,21/02/24,42,F,1,Owned,48599,Self-employed,80000,Partner,0.344,,,0,0,0
CUST100358,APP200358,15/12/23,49,M,1,Family,43543,Salaried,40000,Online,0.276,641,18,7,3,426131
CUST100359,APP200359,19/04/23,23,F,3,Owned,15835,Self-employed,30000,Online,0.379,,,0,0,0
CUST100360,APP200360,24/11/23,32,F,1,Rented,31580,Salaried,75000,Online,0.102,822,112,5,5,158957
CUST100361,APP200361,23/05/23,46,M,1,Owned,97426,Salaried,55000,Online,0.095,716,23,7,6,843585
CUST100362,APP200362,05/08/23,36,F,1,Owned,23877,Salaried,150000,Online,0.428,,,0,0,0
CUST100363,APP200363,26/12/23,57,M,1,Owned,47288,Salaried,50000,Online,0.504,672,16,3,1,190152
CUST100364,APP200364,14/07/23,42,F,2,Rented,14776,Salaried,115000,Online,0.355,717,54,1,1,19081
CUST100365,APP200365,10/11/24,49,M,1,Owned,38056,Salaried,90000,Branch,0.082,709,64,4,1,210726
CUST100366,APP200366,18/12/24,34,M,2,Family,21758,Salaried,45000,Branch,0.175,669,90,6,4,170659
CUST100367,APP200367,28/02/23,48,M,2,Owned,145732,Salaried,45000,Partner,0.479,712,16,3,1,507080
CUST100368,APP200368,11/12/23,25,M,1,Rented,30286,Salaried,30000,Online,0.243,709,63,4,3,150769
CUST100369,APP200369,19/09/24,50,M,1,Owned,48835,Salaried,80000,Partner,0.038,,,1,1,14030
CUST100370,APP200370,31/10/24,25,M,2,Rented,24096,Self-employed,60000,Partner,0.5,714,41,4,4,88245
CUST100371,APP200371,26/10/24,32,M,2,Family,43106,Self-employed,10000,Online,0.121,666,114,3,3,134729
CUST100372,APP200372,03/03/24,36,M,1,Owned,15448,Salaried,85000,Online,0.531,678,81,3,2,77651
CUST100373,APP200373,18/03/23,46,M,1,Owned,80214,Salaried,130000,Online,0.084,792,104,4,4,372132
CUST100374,APP200374,09/02/23,46,M,1,Owned,29803,Salaried,45000,Online,0.659,720,10,6,3,176952
CUST100375,APP200375,21/05/24,41,M,1,Rented,14811,Salaried,25000,Online,0.229,687,22,4,1,63521
CUST100376,APP200376,24/02/24,56,M,1,Rented,14724,Salaried,140000,Online,0.117,672,47,6,5,69675
CUST100377,APP200377,11/10/24,53,F,1,Owned,99715,Salaried,150000,Online,0.26,690,100,4,2,517300
CUST100378,APP200378,12/01/23,50,M,1,Owned,48424,Salaried,85000,Partner,0.297,746,7,7,4,467359
CUST100379,APP200379,14/03/23,57,F,1,Owned,41983,Salaried,195000,Online,0.417,750,109,3,3,129423
CUST100380,APP200380,20/12/24,43,M,1,Owned,42329,Salaried,95000,Online,0.178,719,119,5,5,290350
CUST100381,APP200381,08/08/24,30,F,3,Owned,56417,Salaried,30000,Branch,0.209,676,101,5,3,484390
CUST100382,APP200382,21/10/24,25,M,2,Owned,59581,Salaried,20000,Online,0.333,647,103,3,2,308978
CUST100383,APP200383,03/07/23,56,M,3,Owned,64487,Salaried,190000,Online,0.341,,,1,1,107749
CUST100384,APP200384,10/05/23,54,M,1,Family,46262,Salaried,70000,Online,0.461,792,16,8,4,394033
CUST100385,APP200385,12/11/23,51,M,2,Owned,53851,Salaried,80000,Online,0.518,784,63,7,6,491589
CUST100386,APP200386,13/01/24,30,M,1,Owned,16703,Self-employed,185000,Partner,0.763,,,0,0,0
CUST100387,APP200387,09/01/24,39,M,2,Owned,26506,Salaried,160000,Online,0.186,720,36,5,4,216083
CUST100388,APP200388,16/06/23,52,O,1,Family,32498,Salaried,155000,Partner,0.323,722,34,5,2,267248
CUST100389,APP200389,02/11/24,21,M,1,Rented,55235,Salaried,25000,Online,0.16,690,117,6,4,338747
CUST100390,APP200390,08/11/23,25,M,3,Owned,106870,Salaried,85000,Branch,0.219,,,0,0,0
CUST100391,APP200391,01/12/24,24,F,2,Rented,43838,Salaried,20000,Branch,0.574,771,91,2,2,105849
CUST100392,APP200392,15/02/23,36,M,3,Rented,60730,Salaried,120000,Online,0.324,757,100,3,3,242393
CUST100393,APP200393,08/05/23,44,F,1,Family,42101,Salaried,30000,Online,0.435,686,70,4,2,193023
CUST100394,APP200394,22/10/23,36,M,1,Family,101206,Salaried,150000,Online,0.513,697,55,5,3,510938
CUST100395,APP200395,02/01/23,22,F,1,Owned,15018,Salaried,55000,Online,0.26,697,94,4,2,60597
CUST100396,APP200396,31/10/23,48,M,2,Owned,42985,Salaried,135000,Online,0.267,687,92,5,2,299229
CUST100397,APP200397,25/07/23,52,F,2,Rented,8889,Salaried,45000,Online,0.514,709,67,5,4,17361
CUST100398,APP200398,20/12/24,47,F,3,Family,24632,Salaried,120000,Online,0.216,746,58,1,1,46300
CUST100399,APP200399,01/09/24,40,M,1,Owned,18416,Salaried,100000,Online,0.325,696,97,1,1,35311
CUST100400,APP200400,01/09/24,44,M,2,Owned,91795,Self-employed,65000,Partner,0.141,710,116,5,5,500472
CUST100401,APP200401,20/12/23,32,M,1,Owned,40358,Salaried,140000,Online,0.336,724,16,1,1,51145
CUST100402,APP200402,10/08/23,55,F,1,Owned,46733,Salaried,155000,Online,0.146,,,0,0,0
CUST100403,APP200403,25/11/23,53,M,2,Owned,40281,Self-employed,160000,Online,0.246,677,44,2,2,109347
CUST100404,APP200404,25/06/24,53,M,2,Owned,45673,Salaried,175000,Partner,0.205,,,0,0,0
CUST100405,APP200405,21/07/24,57,M,1,Family,38583,Salaried,185000,Branch,0.461,759,116,1,1,11628
CUST100406,APP200406,31/08/24,32,M,1,Rented,45035,Salaried,95000,Partner,0.144,,,0,0,0
CUST100407,APP200407,07/03/24,23,M,1,Rented,17318,Salaried,35000,Referral,0.292,664,31,2,2,32423
CUST100408,APP200408,29/05/24,21,F,1,Owned,36271,Salaried,15000,Online,0.33,,,0,0,0
CUST100409,APP200409,12/07/24,53,M,1,Family,52623,Salaried,200000,Online,0.461,701,62,4,0,302046
CUST100410,APP200410,14/01/24,30,F,1,Owned,108869,Salaried,150000,Branch,0.125,702,85,2,1,233295
CUST100411,APP200411,01/05/23,49,M,1,Owned,28369,Salaried,155000,Online,0.301,689,48,2,2,141930
CUST100412,APP200412,28/05/23,33,M,3,Family,105696,Salaried,200000,Branch,0.102,710,88,3,3,301206
CUST100413,APP200413,19/08/23,32,M,3,Rented,52693,Self-employed,45000,Online,0.66,719,43,3,3,103588
CUST100414,APP200414,19/06/23,51,M,2,Owned,30113,Self-employed,170000,Referral,0.168,,,1,1,24274
CUST100415,APP200415,15/02/23,22,F,3,Family,18126,Salaried,110000,Online,0.174,815,61,3,3,80917
CUST100416,APP200416,25/03/24,55,F,2,Family,40933,Salaried,135000,Online,0.434,717,83,2,2,82389
CUST100417,APP200417,25/07/24,43,M,1,Family,56400,Salaried,135000,Online,0.064,806,98,6,5,321556
CUST100418,APP200418,26/02/24,37,M,1,Owned,46022,Salaried,165000,Online,0.516,,,0,0,0
CUST100419,APP200419,17/02/23,46,M,3,Owned,45442,Self-employed,30000,Branch,0.388,740,83,7,6,310418
CUST100420,APP200420,03/08/24,28,F,2,Owned,42209,Salaried,135000,Online,0.524,687,85,7,7,467347
CUST100421,APP200421,01/09/23,49,F,3,Rented,40622,Salaried,160000,Partner,0.309,699,106,2,1,140177
CUST100422,APP200422,14/02/23,46,F,3,Family,98077,Salaried,190000,Partner,0.673,742,20,5,5,615615
CUST100423,APP200423,08/02/23,30,M,1,Family,124066,Salaried,110000,Online,0.304,642,97,9,7,1772871
CUST100424,APP200424,29/03/24,46,M,1,Family,59327,Salaried,65000,Referral,0.373,694,20,3,2,331607
CUST100425,APP200425,06/01/24,54,M,1,Owned,12785,Salaried,160000,Branch,0.112,728,114,1,0,14843
CUST100426,APP200426,26/01/24,27,M,1,Rented,19637,Salaried,135000,Partner,0.537,699,49,3,2,47008
CUST100427,APP200427,15/12/24,24,M,1,Family,145315,Self-employed,200000,Referral,0.416,737,103,3,3,635696
CUST100428,APP200428,24/10/24,31,M,1,Owned,185552,Salaried,150000,Online,0.382,657,90,3,0,1299081
CUST100429,APP200429,17/02/24,49,M,1,Owned,43157,Self-employed,175000,Online,0.508,701,99,2,2,155379
CUST100430,APP200430,03/05/23,56,F,1,Rented,49015,Salaried,65000,Online,0.521,667,107,7,6,417529
CUST100431,APP200431,14/02/23,45,F,1,Owned,28687,Salaried,5000,Branch,0.632,732,80,5,5,202644
CUST100432,APP200432,30/01/24,41,M,1,Family,45746,Salaried,135000,Partner,0.023,656,108,3,3,89753
CUST100433,APP200433,04/03/23,56,M,2,Owned,56834,Salaried,110000,Branch,0.405,762,92,4,3,317873
CUST100434,APP200434,23/10/24,30,M,1,Owned,28395,Salaried,120000,Online,0.113,,,1,1,44888
CUST100435,APP200435,25/05/23,57,F,2,Family,63664,Salaried,115000,Online,0.313,,,1,1,19676
CUST100436,APP200436,23/02/23,29,F,3,Family,96510,Salaried,175000,Online,0.276,,,1,1,28003
CUST100437,APP200437,07/04/24,44,F,1,Rented,38151,Salaried,45000,Online,0.199,670,89,4,3,83812
CUST100438,APP200438,22/02/23,55,F,1,Rented,17696,Salaried,135000,Branch,0.162,,,0,0,0
CUST100439,APP200439,08/06/24,55,M,3,Family,37286,Self-employed,35000,Online,0.35,642,20,4,1,228171
CUST100440,APP200440,31/10/24,56,M,2,Family,26456,Salaried,120000,Partner,0.104,,,0,0,0
CUST100441,APP200441,02/07/23,38,M,2,Rented,56022,Salaried,80000,Online,0.218,704,12,3,1,218627
CUST100442,APP200442,10/11/23,52,M,1,Rented,49443,Self-employed,115000,Online,0.23,,,1,1,39705
CUST100443,APP200443,04/04/23,44,F,3,Rented,11734,Salaried,35000,Partner,0.489,,,0,0,0
CUST100444,APP200444,22/11/24,43,M,3,Owned,30810,Salaried,200000,Online,0.193,691,18,6,4,355425
CUST100445,APP200445,18/03/24,52,M,2,Family,8368,Salaried,110000,Branch,0.647,750,74,4,1,58187
CUST100446,APP200446,11/07/23,57,M,1,Rented,64498,Self-employed,145000,Online,0.205,738,33,1,1,51870
CUST100447,APP200447,25/03/24,32,F,3,Family,64126,Salaried,100000,Online,0.304,803,108,2,1,228296
CUST100448,APP200448,06/04/24,33,M,2,Owned,92934,Salaried,185000,Partner,0.396,680,107,1,1,174351
CUST100449,APP200449,31/01/23,43,M,2,Rented,17178,Salaried,30000,Partner,0.235,768,67,2,0,71694
CUST100450,APP200450,26/04/24,45,M,1,Owned,38920,Self-employed,155000,Referral,0.148,792,113,2,1,146244
CUST100451,APP200451,05/03/23,55,M,2,Owned,9588,Self-employed,135000,Branch,0.296,,,1,0,21368
CUST100452,APP200452,22/11/23,50,M,1,Rented,48545,Salaried,185000,Online,0.177,,,1,1,80354
CUST100453,APP200453,25/05/24,37,F,1,Rented,57594,Self-employed,45000,Online,0.144,687,15,7,5,300349
CUST100454,APP200454,29/03/24,40,M,2,Owned,37539,Salaried,125000,Online,0.472,708,41,5,3,272658
CUST100455,APP200455,15/03/24,45,F,1,Owned,109194,Salaried,190000,Online,0.284,,,0,0,0
CUST100456,APP200456,11/02/24,42,M,2,Family,103430,Self-employed,165000,Online,0.63,671,92,3,1,243163
CUST100457,APP200457,03/09/23,33,M,2,Family,13312,Salaried,65000,Partner,0.327,,,1,0,38706
CUST100458,APP200458,27/12/24,39,F,1,Owned,27926,Salaried,185000,Branch,0.294,689,59,5,5,95176
CUST100459,APP200459,22/07/23,56,M,2,Owned,71456,Salaried,135000,Referral,0.059,,,1,1,57195
CUST100460,APP200460,08/06/23,32,M,3,Owned,42456,Self-employed,95000,Online,0.479,799,64,2,2,156486
CUST100461,APP200461,04/06/24,39,F,1,Rented,79338,Self-employed,80000,Online,0.336,705,77,3,1,328994
CUST100462,APP200462,10/07/24,32,M,2,Rented,13632,Self-employed,70000,Partner,0.19,668,31,3,1,24741
CUST100463,APP200463,02/09/23,29,F,1,Rented,14689,Salaried,20000,Online,0.181,681,70,4,4,76208
